id,event_day,home,away,home_goals,away_goals,tot_goals,goals_over_under,odd_goals_over1,odd_goals_under1,asian_handicap1,team_ah1,odds_ah1,asian_handicap2,team_ah2,odds_ah2,goal_line1,type_gl1,odds_gl1,goal_line2,type_gl2,odds_gl2,double_chance1,odds_dc1,double_chance2,odds_dc2,double_chance3,odds_dc3,draw_no_bet_team1,odds_dnb1,draw_no_bet_team2,odds_dnb2
173684247,20250427,11275701,11275704,1.0,2.0,3.0,2.5,1.200,4.333,"+1.0, +1.5",1,1.775,"-1.0, -1.5",2,1.925,"4.0, 4.5",1.0,1.875,"4.0, 4.5",2.0,1.825,Bologna (maksdh) or Draw,2.400,Draw or Fiorentina (goldfer),1.166,Bologna (maksdh) or Fiorentina (goldfer),1.111,1,3.750,2,1.250
173684249,20250427,11275703,11264288,0.0,4.0,4.0,2.5,1.166,4.500,"+0.5, +1.0",1,1.775,"-0.5, -1.0",2,1.925,4.5,1.0,1.900,4.5,2.0,1.800,Napoli (Serenity) or Draw,1.666,Draw or Roma (Samurai),1.333,Napoli (Serenity) or Roma (Samurai),1.181,1,2.200,2,1.615
173684253,20250427,11275709,11275710,6.0,4.0,10.0,2.5,1.142,5.000,,,,,,,,,,,,,Colo Colo (Serenity) or Draw,1.571,Draw or Penarol (goldfer),1.400,Colo Colo (Serenity) or Penarol (goldfer),1.181,1,2.100,2,1.666
173703480,20250427,11234797,11247194,2.0,3.0,5.0,2.5,1.125,5.500,+0.5,1,1.850,-0.5,2,1.850,"4.5, 5.0",1.0,1.900,"4.5, 5.0",2.0,1.800,Inter (Prince) or Draw,1.800,Draw or Real Madrid (Persie),1.300,Inter (Prince) or Real Madrid (Persie),1.142,1,2.500,2,1.500
173703442,20250427,11256219,11234797,3.0,0.0,3.0,2.5,1.071,7.500,-0.5,1,1.825,+0.5,2,1.875,"5.0, 5.5",1.0,1.800,"5.0, 5.5",2.0,1.900,Bayern (Miguel) or Draw,1.333,Draw or Inter (Prince),1.833,Bayern (Miguel) or Inter (Prince),1.125,1,1.500,2,2.500
173684261,20250427,11275711,11275709,4.0,0.0,4.0,2.5,1.200,4.333,"0.0, +0.5",1,1.775,"0.0, -0.5",2,1.925,"4.0, 4.5",1.0,1.900,"4.0, 4.5",2.0,1.800,Nacional (v1nniePuh) or Draw,1.571,Draw or Colo Colo (Serenity),1.444,Nacional (v1nniePuh) or Colo Colo (Serenity),1.181,1,2.000,2,1.727
173703399,20250427,11247194,11222173,1.0,4.0,5.0,2.5,1.166,4.500,0.0,1,1.775,0.0,2,1.925,"4.0, 4.5",1.0,1.825,"4.0, 4.5",2.0,1.875,Real Madrid (Persie) or Draw,1.444,Draw or PSG (Arthur),1.550,Real Madrid (Persie) or PSG (Arthur),1.166,1,1.800,2,1.909
173687381,20250427,11271963,11269987,5.0,6.0,11.0,2.5,1.015,12.000,,,,,,,,,,,,,Chelsea (Jesus) or Draw,1.250,Draw or Rapid Vienna (Diego),2.150,Chelsea (Jesus) or Rapid Vienna (Diego),1.100,1,1.363,2,3.000
173687385,20250427,11259391,11259392,1.0,3.0,4.0,2.5,1.400,2.750,,,,,,,,,,,,,Real Betis (Lucas) or Draw,1.333,Draw or Panathinaikos (Delpiero),1.600,Real Betis (Lucas) or Panathinaikos (Delpiero),1.222,1,1.615,2,2.200
173687394,20250427,11275381,11259445,1.0,2.0,3.0,2.5,1.125,5.500,-0.5,1,1.825,+0.5,2,1.875,"4.5, 5.0",1.0,1.875,"4.5, 5.0",2.0,1.825,Juventus (Jesus) or Draw,1.285,Draw or Lazio (Lucas),1.833,Juventus (Jesus) or Lazio (Lucas),1.166,1,1.444,2,2.625
173687419,20250427,11222334,11259445,3.0,5.0,8.0,2.5,1.062,8.000,,,,,,,,,,,,,AC Milan (Diego) or Draw,1.666,Draw or Lazio (Lucas),1.444,AC Milan (Diego) or Lazio (Lucas),1.125,1,2.100,2,1.666
173687431,20250427,11222334,11259444,2.0,2.0,4.0,2.5,1.062,8.000,"0.0, -0.5",1,1.925,"0.0, +0.5",2,1.775,5.5,1.0,1.850,5.5,2.0,1.850,AC Milan (Diego) or Draw,1.500,Draw or Napoli (Delpiero),1.600,AC Milan (Diego) or Napoli (Delpiero),1.125,1,1.727,2,2.000
173687438,20250427,11259444,11275381,2.0,2.0,4.0,2.5,1.100,6.500,+1.0,1,1.875,-1.0,2,1.825,5.0,1.0,1.875,5.0,2.0,1.825,Napoli (Delpiero) or Draw,2.200,Draw or Juventus (Jesus),1.200,Napoli (Delpiero) or Juventus (Jesus),1.125,1,3.400,2,1.300
173687442,20250427,11259444,11259445,,,,2.5,1.363,3.000,"0.0, +0.5",1,1.850,"0.0, -0.5",2,1.850,3.5,1.0,1.825,3.5,2.0,1.875,Napoli (Delpiero) or Draw,1.600,Draw or Lazio (Lucas),1.300,Napoli (Delpiero) or Lazio (Lucas),1.250,1,2.250,2,1.571
173687440,20250427,11222334,11275381,,,,2.5,1.030,10.000,"+1.0, +1.5",1,1.800,"-1.0, -1.5",2,1.900,"6.0, 6.5",1.0,1.875,"6.0, 6.5",2.0,1.825,AC Milan (Diego) or Draw,2.250,Draw or Juventus (Jesus),1.222,AC Milan (Diego) or Juventus (Jesus),1.100,1,3.250,2,1.333
173687445,20250427,11259445,11275381,1.0,2.0,3.0,2.5,1.125,5.500,+1.0,1,1.800,-1.0,2,1.900,"4.5, 5.0",1.0,1.850,"4.5, 5.0",2.0,1.850,Lazio (Lucas) or Draw,2.250,Draw or Juventus (Jesus),1.166,Lazio (Lucas) or Juventus (Jesus),1.125,1,3.250,2,1.333
173687451,20250427,11259445,11222334,3.0,4.0,7.0,2.5,1.062,8.000,"0.0, -0.5",1,1.800,"0.0, +0.5",2,1.900,5.5,1.0,1.825,5.5,2.0,1.875,Lazio (Lucas) or Draw,1.444,Draw or AC Milan (Diego),1.700,Lazio (Lucas) or AC Milan (Diego),1.125,1,1.615,2,2.200
173687465,20250427,11259444,11222334,2.0,2.0,4.0,2.5,1.050,8.500,"0.0, +0.5",1,1.775,"0.0, -0.5",2,1.925,6.0,1.0,1.825,6.0,2.0,1.875,Napoli (Delpiero) or Draw,1.600,Draw or AC Milan (Diego),1.500,Napoli (Delpiero) or AC Milan (Diego),1.125,1,1.909,2,1.800
173687484,20250427,11275381,11259444,2.0,2.0,4.0,2.5,1.111,6.000,,,,,,,,,,,,,Juventus (Jesus) or Draw,1.222,Draw or Napoli (Delpiero),2.150,Juventus (Jesus) or Napoli (Delpiero),1.125,1,1.333,2,3.250
173687488,20250427,11259445,11259444,2.0,0.0,2.0,2.5,1.363,3.000,"0.0, -0.5",1,1.850,"0.0, +0.5",2,1.850,3.5,1.0,1.850,3.5,2.0,1.850,Lazio (Lucas) or Draw,1.333,Draw or Napoli (Delpiero),1.600,Lazio (Lucas) or Napoli (Delpiero),1.250,1,1.615,2,2.200
173687486,20250427,11275381,11222334,6.0,2.0,8.0,2.5,1.012,13.000,"-1.0, -1.5",1,1.825,"+1.0, +1.5",2,1.875,7.0,1.0,1.800,7.0,2.0,1.900,Juventus (Jesus) or Draw,1.222,Draw or AC Milan (Diego),2.400,Juventus (Jesus) or AC Milan (Diego),1.083,1,1.300,2,3.400
173703358,20250427,11241713,11234797,5.0,2.0,7.0,2.5,1.071,7.500,0.0,1,1.850,0.0,2,1.850,5.5,1.0,1.875,5.5,2.0,1.825,Arsenal (Shelby) or Draw,1.550,Draw or Inter (Prince),1.550,Arsenal (Shelby) or Inter (Prince),1.125,1,1.833,2,1.833
173684258,20250427,11243107,11275711,3.0,1.0,4.0,2.5,1.125,5.500,,,,,,,,,,,,,River Plate (maksdh) or Draw,1.909,Draw or Nacional (v1nniePuh),1.250,River Plate (maksdh) or Nacional (v1nniePuh),1.166,1,2.625,2,1.444
173703457,20250427,11241713,11247194,0.0,2.0,2.0,2.5,1.166,4.500,"0.0, +0.5",1,1.875,"0.0, -0.5",2,1.825,4.5,1.0,1.800,4.5,2.0,1.900,Arsenal (Shelby) or Draw,1.666,Draw or Real Madrid (Persie),1.400,Arsenal (Shelby) or Real Madrid (Persie),1.166,1,2.200,2,1.615
173684267,20250427,11275710,11275712,0.0,1.0,1.0,2.5,1.166,4.500,"0.0, +0.5",1,1.925,"0.0, -0.5",2,1.775,"4.0, 4.5",1.0,1.825,"4.0, 4.5",2.0,1.875,Penarol (goldfer) or Draw,1.700,Draw or Bolivar (Samurai),1.333,Penarol (goldfer) or Bolivar (Samurai),1.166,1,2.250,2,1.571
173684351,20250427,11275717,11275714,1.0,1.0,2.0,2.5,1.200,4.333,"0.0, +0.5",1,1.775,"0.0, -0.5",2,1.925,"4.0, 4.5",1.0,1.900,"4.0, 4.5",2.0,1.800,Dortmund (v1nniePuh) or Draw,1.571,Draw or Bayer 04 (Serenity),1.444,Dortmund (v1nniePuh) or Bayer 04 (Serenity),1.166,1,2.000,2,1.727
173684357,20250427,11275718,11275717,3.0,5.0,8.0,2.5,1.125,5.500,"-0.5, -1.0",1,1.925,"+0.5, +1.0",2,1.775,"4.5, 5.0",1.0,1.900,"4.5, 5.0",2.0,1.800,Arsenal (Samurai) or Draw,1.285,Draw or Dortmund (v1nniePuh),1.909,Arsenal (Samurai) or Dortmund (v1nniePuh),1.166,1,1.444,2,2.625
173684360,20250427,11275714,11275716,2.0,3.0,5.0,2.5,1.166,4.500,-0.5,1,1.775,+0.5,2,1.925,"4.0, 4.5",1.0,1.775,"4.0, 4.5",2.0,1.925,Bayer 04 (Serenity) or Draw,1.222,Draw or PSV (maksdh),1.909,Bayer 04 (Serenity) or PSV (maksdh),1.181,1,1.400,2,2.750
173684363,20250427,11275716,11275718,2.0,5.0,7.0,2.5,1.166,4.500,"+0.5, +1.0",1,1.900,"-0.5, -1.0",2,1.800,"4.0, 4.5",1.0,1.800,"4.0, 4.5",2.0,1.900,PSV (maksdh) or Draw,2.100,Draw or Arsenal (Samurai),1.181,PSV (maksdh) or Arsenal (Samurai),1.166,1,3.250,2,1.333
173684368,20250427,11275717,11275715,3.0,2.0,5.0,2.5,1.142,5.000,+0.5,1,1.900,-0.5,2,1.800,4.5,1.0,1.825,4.5,2.0,1.875,Dortmund (v1nniePuh) or Draw,1.833,Draw or A.Madrid (goldfer),1.300,Dortmund (v1nniePuh) or A.Madrid (goldfer),1.125,1,2.500,2,1.500
173684373,20250427,11275715,11275716,4.0,1.0,5.0,2.5,1.142,5.000,"-1.0, -1.5",1,1.925,"+1.0, +1.5",2,1.775,4.5,1.0,1.850,4.5,2.0,1.850,A.Madrid (goldfer) or Draw,1.166,Draw or PSV (maksdh),2.400,A.Madrid (goldfer) or PSV (maksdh),1.111,1,1.250,2,3.750
173684386,20250427,11275715,11275714,2.0,1.0,3.0,2.5,1.142,5.000,-0.5,1,1.800,+0.5,2,1.900,4.5,1.0,1.825,4.5,2.0,1.875,A.Madrid (goldfer) or Draw,1.250,Draw or Bayer 04 (Serenity),1.833,A.Madrid (goldfer) or Bayer 04 (Serenity),1.166,1,1.444,2,2.625
173684401,20250427,11275717,11275716,2.0,1.0,3.0,2.5,1.166,4.500,-0.5,1,1.775,+0.5,2,1.925,4.5,1.0,1.900,4.5,2.0,1.800,Dortmund (v1nniePuh) or Draw,1.250,Draw or PSV (maksdh),1.909,Dortmund (v1nniePuh) or PSV (maksdh),1.166,1,1.400,2,2.750
173684410,20250427,11275714,11275717,3.0,5.0,8.0,2.5,1.166,4.500,+0.5,1,1.825,-0.5,2,1.875,4.5,1.0,1.900,4.5,2.0,1.800,Bayer 04 (Serenity) or Draw,1.727,Draw or Dortmund (v1nniePuh),1.363,Bayer 04 (Serenity) or Dortmund (v1nniePuh),1.142,1,2.250,2,1.571
173684416,20250427,11275718,11275715,3.0,2.0,5.0,2.5,1.200,4.333,0.0,1,1.925,0.0,2,1.775,"4.0, 4.5",1.0,1.850,"4.0, 4.5",2.0,1.850,Arsenal (Samurai) or Draw,1.533,Draw or A.Madrid (goldfer),1.444,Arsenal (Samurai) or A.Madrid (goldfer),1.200,1,1.909,2,1.800
173684421,20250427,11275717,11275718,1.0,0.0,1.0,2.5,1.125,5.500,"0.0, +0.5",1,1.925,"0.0, -0.5",2,1.775,"4.5, 5.0",1.0,1.900,"4.5, 5.0",2.0,1.800,Dortmund (v1nniePuh) or Draw,1.700,Draw or Arsenal (Samurai),1.333,Dortmund (v1nniePuh) or Arsenal (Samurai),1.166,1,2.250,2,1.571
173684425,20250427,11275716,11275714,0.0,1.0,1.0,2.5,1.200,4.333,"+0.5, +1.0",1,1.775,"-0.5, -1.0",2,1.925,"4.0, 4.5",1.0,1.900,"4.0, 4.5",2.0,1.800,PSV (maksdh) or Draw,1.909,Draw or Bayer 04 (Serenity),1.250,PSV (maksdh) or Bayer 04 (Serenity),1.181,1,2.750,2,1.400
173684429,20250427,11275718,11275716,,,,2.5,1.200,4.333,"-0.5, -1.0",1,1.800,"+0.5, +1.0",2,1.900,"4.0, 4.5",1.0,1.850,"4.0, 4.5",2.0,1.850,Arsenal (Samurai) or Draw,1.181,Draw or PSV (maksdh),2.100,Arsenal (Samurai) or PSV (maksdh),1.166,1,1.333,2,3.250
173684432,20250427,11275715,11275717,,,,2.5,1.142,5.000,-0.5,1,1.800,+0.5,2,1.900,4.5,1.0,1.825,4.5,2.0,1.875,A.Madrid (goldfer) or Draw,1.300,Draw or Dortmund (v1nniePuh),1.833,A.Madrid (goldfer) or Dortmund (v1nniePuh),1.125,1,1.500,2,2.500
173684435,20250427,11275716,11275715,,,,2.5,1.142,5.000,"+1.0, +1.5",1,1.775,"-1.0, -1.5",2,1.925,4.5,1.0,1.850,4.5,2.0,1.850,PSV (maksdh) or Draw,2.400,Draw or A.Madrid (goldfer),1.166,PSV (maksdh) or A.Madrid (goldfer),1.111,1,3.750,2,1.250
173684280,20250427,11275712,11275711,3.0,2.0,5.0,2.5,1.125,5.500,-0.5,1,1.925,+0.5,2,1.775,"4.5, 5.0",1.0,1.900,"4.5, 5.0",2.0,1.800,Bolivar (Samurai) or Draw,1.222,Draw or Nacional (v1nniePuh),2.000,Bolivar (Samurai) or Nacional (v1nniePuh),1.142,1,1.363,2,3.000
173684354,20250427,11275715,11275718,4.0,1.0,5.0,2.5,1.222,4.000,0.0,1,1.875,0.0,2,1.825,4.0,1.0,1.850,4.0,2.0,1.850,A.Madrid (goldfer) or Draw,1.500,Draw or Arsenal (Samurai),1.500,A.Madrid (goldfer) or Arsenal (Samurai),1.181,1,1.833,2,1.833
173684377,20250427,11275718,11275714,0.0,1.0,1.0,2.5,1.200,4.333,"-0.5, -1.0",1,1.800,"+0.5, +1.0",2,1.900,"4.0, 4.5",1.0,1.900,"4.0, 4.5",2.0,1.800,Arsenal (Samurai) or Draw,1.181,Draw or Bayer 04 (Serenity),2.100,Arsenal (Samurai) or Bayer 04 (Serenity),1.166,1,1.333,2,3.250
173684300,20250427,11275710,11275709,6.0,0.0,6.0,2.5,1.285,3.500,"0.0, -0.5",1,1.900,"0.0, +0.5",2,1.800,"3.5, 4.0",1.0,1.825,"3.5, 4.0",2.0,1.875,Penarol (goldfer) or Draw,1.400,Draw or Colo Colo (Serenity),1.600,Penarol (goldfer) or Colo Colo (Serenity),1.181,1,1.666,2,2.100
173684306,20250427,11275709,11275711,1.0,4.0,5.0,2.5,1.200,4.333,"0.0, -0.5",1,1.925,"0.0, +0.5",2,1.775,"4.0, 4.5",1.0,1.875,"4.0, 4.5",2.0,1.825,Colo Colo (Serenity) or Draw,1.444,Draw or Nacional (v1nniePuh),1.571,Colo Colo (Serenity) or Nacional (v1nniePuh),1.166,1,1.727,2,2.000
173684287,20250427,11275709,11243107,0.0,2.0,2.0,2.5,1.166,4.500,-0.5,1,1.775,+0.5,2,1.925,"4.0, 4.5",1.0,1.800,"4.0, 4.5",2.0,1.900,Colo Colo (Serenity) or Draw,1.250,Draw or River Plate (maksdh),1.909,Colo Colo (Serenity) or River Plate (maksdh),1.166,1,1.400,2,2.750
173684349,20250427,11275716,11275717,0.0,1.0,1.0,2.5,1.142,5.000,+0.5,1,1.925,-0.5,2,1.775,4.5,1.0,1.800,4.5,2.0,1.900,PSV (maksdh) or Draw,1.909,Draw or Dortmund (v1nniePuh),1.250,PSV (maksdh) or Dortmund (v1nniePuh),1.166,1,2.625,2,1.444
173684290,20250427,11243107,11275712,3.0,2.0,5.0,2.5,1.166,4.500,+1.0,1,1.900,-1.0,2,1.800,"4.0, 4.5",1.0,1.800,"4.0, 4.5",2.0,1.900,River Plate (maksdh) or Draw,2.250,Draw or Bolivar (Samurai),1.125,River Plate (maksdh) or Bolivar (Samurai),1.166,1,3.750,2,1.250
173684293,20250427,11275711,11275710,1.0,5.0,6.0,2.5,1.142,5.000,"0.0, +0.5",1,1.900,"0.0, -0.5",2,1.800,4.5,1.0,1.825,4.5,2.0,1.875,Nacional (v1nniePuh) or Draw,1.700,Draw or Penarol (goldfer),1.363,Nacional (v1nniePuh) or Penarol (goldfer),1.142,1,2.200,2,1.615
173684295,20250427,11275710,11243107,3.0,3.0,6.0,2.5,1.200,4.333,"-1.0, -1.5",1,1.925,"+1.0, +1.5",2,1.775,"4.0, 4.5",1.0,1.875,"4.0, 4.5",2.0,1.825,Penarol (goldfer) or Draw,1.166,Draw or River Plate (maksdh),2.400,Penarol (goldfer) or River Plate (maksdh),1.111,1,1.250,2,3.750
173684298,20250427,11275712,11275709,2.0,4.0,6.0,2.5,1.250,3.750,-1.0,1,1.800,+1.0,2,1.900,4.0,1.0,1.900,4.0,2.0,1.800,Bolivar (Samurai) or Draw,1.125,Draw or Colo Colo (Serenity),2.300,Bolivar (Samurai) or Colo Colo (Serenity),1.125,1,1.250,2,3.750
173684303,20250427,11275711,11243107,1.0,3.0,4.0,2.5,1.125,5.500,-0.5,1,1.775,+0.5,2,1.925,"4.5, 5.0",1.0,1.875,"4.5, 5.0",2.0,1.825,Nacional (v1nniePuh) or Draw,1.285,Draw or River Plate (maksdh),1.909,Nacional (v1nniePuh) or River Plate (maksdh),1.166,1,1.444,2,2.625
173684308,20250427,11275712,11275710,1.0,3.0,4.0,2.5,1.222,4.000,"0.0, -0.5",1,1.925,"0.0, +0.5",2,1.775,4.0,1.0,1.850,4.0,2.0,1.850,Bolivar (Samurai) or Draw,1.444,Draw or Penarol (goldfer),1.571,Bolivar (Samurai) or Penarol (goldfer),1.181,1,1.727,2,2.000
173684313,20250427,11275711,11275712,2.0,3.0,5.0,2.5,1.125,5.500,"+0.5, +1.0",1,1.925,"-0.5, -1.0",2,1.775,"4.5, 5.0",1.0,1.900,"4.5, 5.0",2.0,1.800,Nacional (v1nniePuh) or Draw,2.100,Draw or Bolivar (Samurai),1.222,Nacional (v1nniePuh) or Bolivar (Samurai),1.125,1,3.250,2,1.333
173684315,20250427,11243107,11275709,2.0,2.0,4.0,2.5,1.142,5.000,"+0.5, +1.0",1,1.925,"-0.5, -1.0",2,1.775,4.5,1.0,1.825,4.5,2.0,1.875,River Plate (maksdh) or Draw,2.100,Draw or Colo Colo (Serenity),1.181,River Plate (maksdh) or Colo Colo (Serenity),1.166,1,3.250,2,1.333
173684318,20250427,11275712,11243107,2.0,5.0,7.0,2.5,1.166,4.500,-1.0,1,1.800,+1.0,2,1.900,"4.0, 4.5",1.0,1.800,"4.0, 4.5",2.0,1.900,Bolivar (Samurai) or Draw,1.125,Draw or River Plate (maksdh),2.300,Bolivar (Samurai) or River Plate (maksdh),1.166,1,1.250,2,3.750
173684329,20250427,11275710,11275711,4.0,5.0,9.0,2.5,1.142,5.000,-0.5,1,1.800,+0.5,2,1.900,4.5,1.0,1.825,4.5,2.0,1.875,Penarol (goldfer) or Draw,1.300,Draw or Nacional (v1nniePuh),1.833,Penarol (goldfer) or Nacional (v1nniePuh),1.125,1,1.500,2,2.500
173684338,20250427,11243107,11275710,0.0,5.0,5.0,2.5,1.142,5.000,"+1.0, +1.5",1,1.775,"-1.0, -1.5",2,1.925,4.5,1.0,1.850,4.5,2.0,1.850,River Plate (maksdh) or Draw,2.400,Draw or Penarol (goldfer),1.166,River Plate (maksdh) or Penarol (goldfer),1.111,1,3.750,2,1.250
173684342,20250427,11275709,11275712,1.0,3.0,4.0,2.5,1.166,4.500,+1.0,1,1.900,-1.0,2,1.800,4.5,1.0,1.900,4.5,2.0,1.800,Colo Colo (Serenity) or Draw,2.100,Draw or Bolivar (Samurai),1.222,Colo Colo (Serenity) or Bolivar (Samurai),1.166,1,3.250,2,1.333
173684345,20250427,11275714,11275715,1.0,4.0,5.0,2.5,1.142,5.000,"0.0, +0.5",1,1.800,"0.0, -0.5",2,1.900,4.5,1.0,1.800,4.5,2.0,1.900,Bayer 04 (Serenity) or Draw,1.909,Draw or A.Madrid (goldfer),1.250,Bayer 04 (Serenity) or A.Madrid (goldfer),1.166,1,2.625,2,1.444
173639845,20250426,11224940,11224935,1.0,3.0,4.0,2.5,1.166,4.500,"0.0, +0.5",1,1.900,"0.0, -0.5",2,1.800,4.5,1.0,1.900,4.5,2.0,1.800,Denmark (R0ge) or Draw,1.666,Draw or USA (JKey),1.333,Denmark (R0ge) or USA (JKey),1.200,1,2.250,2,1.571
173639865,20250426,11224935,11241277,5.0,5.0,10.0,2.5,1.040,9.000,"0.0, +0.5",1,1.775,"0.0, -0.5",2,1.925,"5.5, 6.0",1.0,1.800,"5.5, 6.0",2.0,1.900,USA (JKey) or Draw,1.571,Draw or Czechia (GianniKid),1.444,USA (JKey) or Czechia (GianniKid),1.166,1,2.000,2,1.727
173639856,20250426,11224940,11223791,5.0,0.0,5.0,2.5,1.166,4.500,"0.0, +0.5",1,1.775,"0.0, -0.5",2,1.925,"4.0, 4.5",1.0,1.800,"4.0, 4.5",2.0,1.900,Denmark (R0ge) or Draw,1.571,Draw or Ukraine (DangerDim77),1.400,Denmark (R0ge) or Ukraine (DangerDim77),1.222,1,2.000,2,1.727
173632237,20250426,11275372,11275373,3.0,4.0,7.0,2.5,1.083,7.000,-0.5,1,1.850,+0.5,2,1.850,5.0,1.0,1.800,5.0,2.0,1.900,Fiorentina (Samurai) or Draw,1.285,Draw or Napoli (v1nniePuh),1.800,Fiorentina (Samurai) or Napoli (v1nniePuh),1.181,1,1.444,2,2.625
173639899,20250426,11224946,11267946,4.0,5.0,9.0,2.5,1.040,9.000,,,,,,,,,,,,,Real Madrid (JKey) or Draw,1.444,Draw or Barcelona (DangerDim77),1.600,Real Madrid (JKey) or Barcelona (DangerDim77),1.166,1,1.727,2,2.000
173639833,20250426,11223791,11241277,2.0,2.0,4.0,2.5,1.050,8.500,"0.0, +0.5",1,1.900,"0.0, -0.5",2,1.800,"5.5, 6.0",1.0,1.850,"5.5, 6.0",2.0,1.850,Ukraine (DangerDim77) or Draw,1.666,Draw or Czechia (GianniKid),1.363,Ukraine (DangerDim77) or Czechia (GianniKid),1.166,1,2.250,2,1.571
173639871,20250426,11241277,11224940,4.0,2.0,6.0,2.5,1.166,4.500,"-0.5, -1.0",1,1.900,"+0.5, +1.0",2,1.800,"4.0, 4.5",1.0,1.800,"4.0, 4.5",2.0,1.900,Czechia (GianniKid) or Draw,1.250,Draw or Denmark (R0ge),1.909,Czechia (GianniKid) or Denmark (R0ge),1.142,1,1.400,2,2.750
173687376,20250426,11271963,11259392,4.0,1.0,5.0,2.5,1.142,5.000,,,,,,,,,,,,,Chelsea (Jesus) or Draw,1.222,Draw or Panathinaikos (Delpiero),2.150,Chelsea (Jesus) or Panathinaikos (Delpiero),1.125,1,1.333,2,3.250
