,id,home,away,home_goals,away_goals,tot_goals,goals_over_under,odd_goals_over1,odd_goals_under1,double_chance1,odds_dc1,double_chance2,odds_dc2,double_chance3,odds_dc3,draw_no_bet_team1,odds_dnb1,draw_no_bet_team2,odds_dnb2,asian_handicap1,team_ah1,odds_ah1,asian_handicap2,team_ah2,odds_ah2,goal_line1,type_gl1,odds_gl1,goal_line2,type_gl2,odds_gl2,event_day,media_goals_home,media_victories_home,media_goals_away,media_victories_away,h2h_mean,home_h2h_mean,away_h2h_mean,res_goals_over_under,asian_handicap1_1,asian_handicap1_2,asian_handicap2_1,asian_handicap2_2,diff_goals,classificacao_ah1,classificacao_ah2,ah1_positivo,ah1_negativo,ah1_reembolso,ah1_indefinido,ah1_meio_ganho,ah1_meia_perda,ah2_positivo,ah2_negativo,ah2_reembolso,ah2_indefinido,ah2_meio_ganho,ah2_meia_perda,goal_line1_1,goal_line1_2,goal_line2_1,goal_line2_2,classificacao_gl1,classificacao_gl2,gl1_positivo,gl1_negativo,gl1_reembolso,gl1_indefinido,gl1_meio_ganho,gl1_meia_perda,gl2_positivo,gl2_negativo,gl2_reembolso,gl2_indefinido,gl2_meio_ganho,gl2_meia_perda,res_double_chance1,res_double_chance2,res_double_chance3,res_draw_no_bet1,res_draw_no_bet2,dnb1_ganha,dnb1_perde,dnb1_reembolso,dnb1_indefinido,dnb2_ganha,dnb2_perde,dnb2_reembolso,dnb2_indefinido
132,173639996,11267946,11231809,1.0,4.0,5.0,2.5,1.071,7.500,Barcelona (DangerDim77) or Draw,1.666,Draw or Bayern (GianniKid),1.300,Barcelona (DangerDim77) or Bayern (GianniKid),1.222,1,2.250,2,1.571,"0.0, +0.5",1,1.900,"0.0, -0.5",2,1.800,"5.0, 5.5",1.0,1.800,"5.0, 5.5",2.0,1.900,20250426,,,,,,,,True,0.0,0.5,0.0,-0.5,-3.0,negativo,positivo,False,True,False,False,False,False,True,False,False,False,False,False,5.0,5.5,5.0,5.5,meia_perda,meio_ganho,False,False,False,False,False,True,False,False,False,False,True,False,0,1,1,perde,ganha,False,True,False,False,True,False,False,False
133,173640001,11224958,11224946,1.0,2.0,3.0,2.5,1.166,4.500,Liverpool (R0ge) or Draw,1.666,Draw or Real Madrid (JKey),1.333,Liverpool (R0ge) or Real Madrid (JKey),1.200,1,2.250,2,1.571,"0.0, +0.5",1,1.900,"0.0, -0.5",2,1.800,4.5,1.0,1.900,4.5,2.0,1.800,20250426,,,,,,,,True,0.0,0.5,0.0,-0.5,-1.0,negativo,positivo,False,True,False,False,False,False,True,False,False,False,False,False,4.5,4.5,4.5,4.5,negativo,positivo,False,True,False,False,False,False,True,False,False,False,False,False,0,1,1,perde,ganha,False,True,False,False,True,False,False,False
134,173632328,11275388,11246445,3.0,4.0,7.0,2.5,1.062,8.000,Colo Colo (v1nniePuh) or Draw,1.909,Draw or River Plate (goldfer),1.333,Colo Colo (v1nniePuh) or River Plate (goldfer),1.111,1,2.500,2,1.500,"+0.5, +1.0",1,1.825,"-0.5, -1.0",2,1.875,"5.0, 5.5",1.0,1.800,"5.0, 5.5",2.0,1.900,20250426,,,,,,,,True,0.5,1.0,-0.5,-1.0,-1.0,meia_perda,meio_ganho,False,False,False,False,False,True,False,False,False,False,True,False,5.0,5.5,5.0,5.5,positivo,negativo,True,False,False,False,False,False,False,True,False,False,False,False,0,1,1,perde,ganha,False,True,False,False,True,False,False,False
135,173640004,11224958,11267946,3.0,1.0,4.0,2.5,1.125,5.500,Liverpool (R0ge) or Draw,1.444,Draw or Barcelona (DangerDim77),1.500,Liverpool (R0ge) or Barcelona (DangerDim77),1.222,1,1.833,2,1.833,0.0,1,1.950,0.0,2,1.750,"4.5, 5.0",1.0,1.875,"4.5, 5.0",2.0,1.825,20250426,,,,,,,,True,0.0,0.0,0.0,0.0,2.0,positivo,negativo,True,False,False,False,False,False,False,True,False,False,False,False,4.5,5.0,4.5,5.0,negativo,positivo,False,True,False,False,False,False,True,False,False,False,False,False,1,0,1,ganha,perde,True,False,False,False,False,True,False,False
136,173640007,11224946,11231809,3.0,4.0,7.0,2.5,1.040,9.000,Real Madrid (JKey) or Draw,1.571,Draw or Bayern (GianniKid),1.444,Real Madrid (JKey) or Bayern (GianniKid),1.166,1,2.000,2,1.727,"0.0, +0.5",1,1.775,"0.0, -0.5",2,1.925,"5.5, 6.0",1.0,1.800,"5.5, 6.0",2.0,1.900,20250426,,,,,,,,True,0.0,0.5,0.0,-0.5,-1.0,negativo,positivo,False,True,False,False,False,False,True,False,False,False,False,False,5.5,6.0,5.5,6.0,positivo,negativo,True,False,False,False,False,False,False,True,False,False,False,False,0,1,1,perde,ganha,False,True,False,False,True,False,False,False
137,173640009,11231809,11224958,2.0,3.0,5.0,2.5,1.166,4.500,Bayern (GianniKid) or Draw,1.250,Draw or Liverpool (R0ge),1.909,Bayern (GianniKid) or Liverpool (R0ge),1.142,1,1.400,2,2.750,"-0.5, -1.0",1,1.900,"+0.5, +1.0",2,1.800,"4.0, 4.5",1.0,1.800,"4.0, 4.5",2.0,1.900,20250426,,,,,,,,True,-0.5,-1.0,0.5,1.0,-1.0,negativo,positivo,False,True,False,False,False,False,True,False,False,False,False,False,4.0,4.5,4.0,4.5,positivo,negativo,True,False,False,False,False,False,False,True,False,False,False,False,0,1,1,perde,ganha,False,True,False,False,True,False,False,False
138,173640012,11224946,11267946,2.0,2.0,4.0,2.5,1.040,9.000,Real Madrid (JKey) or Draw,1.444,Draw or Barcelona (DangerDim77),1.600,Real Madrid (JKey) or Barcelona (DangerDim77),1.166,1,1.727,2,2.000,"0.0, -0.5",1,1.900,"0.0, +0.5",2,1.800,6.0,1.0,1.850,6.0,2.0,1.850,20250426,,,,,,,,True,0.0,-0.5,0.0,0.5,0.0,meia_perda,meio_ganho,False,False,False,False,False,True,False,False,False,False,True,False,6.0,6.0,6.0,6.0,negativo,positivo,False,True,False,False,False,False,True,False,False,False,False,False,1,1,0,reembolso,reembolso,False,False,True,False,False,False,True,False
139,173640017,11223837,11227790,3.0,2.0,5.0,2.5,1.083,7.000,Man Utd (DangerDim77) or Draw,1.700,Draw or Man City (GianniKid),1.300,Man Utd (DangerDim77) or Man City (GianniKid),1.222,1,2.250,2,1.571,"0.0, +0.5",1,1.900,"0.0, -0.5",2,1.800,"5.0, 5.5",1.0,1.850,"5.0, 5.5",2.0,1.850,20250426,,,,,,,,True,0.0,0.5,0.0,-0.5,1.0,positivo,negativo,True,False,False,False,False,False,False,True,False,False,False,False,5.0,5.5,5.0,5.5,meia_perda,meio_ganho,False,False,False,False,False,True,False,False,False,False,True,False,1,0,1,ganha,perde,True,False,False,False,False,True,False,False
140,173640022,11224967,11224962,3.0,1.0,4.0,2.5,1.166,4.500,Chelsea (R0ge) or Draw,1.666,Draw or Arsenal (JKey),1.333,Chelsea (R0ge) or Arsenal (JKey),1.200,1,2.250,2,1.571,"0.0, +0.5",1,1.900,"0.0, -0.5",2,1.800,4.5,1.0,1.900,4.5,2.0,1.800,20250426,,,,,,,,True,0.0,0.5,0.0,-0.5,2.0,positivo,negativo,True,False,False,False,False,False,False,True,False,False,False,False,4.5,4.5,4.5,4.5,negativo,positivo,False,True,False,False,False,False,True,False,False,False,False,False,1,0,1,ganha,perde,True,False,False,False,False,True,False,False
141,173632372,11275395,11275396,3.0,0.0,3.0,2.5,1.142,5.000,PSV (goldfer) or Draw,1.363,Draw or A.Madrid (Samurai),1.666,PSV (goldfer) or A.Madrid (Samurai),1.166,1,1.615,2,2.200,"0.0, -0.5",1,1.800,"0.0, +0.5",2,1.900,4.5,1.0,1.850,4.5,2.0,1.850,20250426,,,,,,,,True,0.0,-0.5,0.0,0.5,3.0,positivo,negativo,True,False,False,False,False,False,False,True,False,False,False,False,4.5,4.5,4.5,4.5,negativo,positivo,False,True,False,False,False,False,True,False,False,False,False,False,1,0,1,ganha,perde,True,False,False,False,False,True,False,False
142,173640025,11224967,11223837,5.0,1.0,6.0,2.5,1.166,4.500,Chelsea (R0ge) or Draw,1.500,Draw or Man Utd (DangerDim77),1.444,Chelsea (R0ge) or Man Utd (DangerDim77),1.222,1,1.833,2,1.833,0.0,1,1.875,0.0,2,1.825,"4.0, 4.5",1.0,1.800,"4.0, 4.5",2.0,1.900,20250426,,,,,,,,True,0.0,0.0,0.0,0.0,4.0,positivo,negativo,True,False,False,False,False,False,False,True,False,False,False,False,4.0,4.5,4.0,4.5,positivo,negativo,True,False,False,False,False,False,False,True,False,False,False,False,1,0,1,ganha,perde,True,False,False,False,False,True,False,False
143,173640032,11224962,11227790,2.0,0.0,2.0,2.5,1.040,9.000,Arsenal (JKey) or Draw,1.571,Draw or Man City (GianniKid),1.444,Arsenal (JKey) or Man City (GianniKid),1.166,1,2.000,2,1.727,"0.0, +0.5",1,1.775,"0.0, -0.5",2,1.925,"5.5, 6.0",1.0,1.800,"5.5, 6.0",2.0,1.900,20250426,,,,,,,,False,0.0,0.5,0.0,-0.5,2.0,positivo,negativo,True,False,False,False,False,False,False,True,False,False,False,False,5.5,6.0,5.5,6.0,negativo,positivo,False,True,False,False,False,False,True,False,False,False,False,False,1,0,1,ganha,perde,True,False,False,False,False,True,False,False
144,173640045,11227790,11224967,3.0,3.0,6.0,2.5,1.166,4.500,Man City (GianniKid) or Draw,1.250,Draw or Chelsea (R0ge),1.909,Man City (GianniKid) or Chelsea (R0ge),1.142,1,1.400,2,2.750,,,,,,,,,,,,,20250426,,,,,,,,True,,,,,0.0,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,1,1,0,reembolso,reembolso,False,False,True,False,False,False,True,False
145,173640050,11224962,11223837,3.0,5.0,8.0,2.5,1.040,9.000,Arsenal (JKey) or Draw,1.444,Draw or Man Utd (DangerDim77),1.600,Arsenal (JKey) or Man Utd (DangerDim77),1.166,1,1.727,2,2.000,,,,,,,,,,,,,20250426,,,,,,,,True,,,,,-2.0,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,0,1,1,perde,ganha,False,True,False,False,True,False,False,False
146,173632380,11275397,11275396,2.0,2.0,4.0,2.5,1.100,6.500,Bayer 04 (v1nniePuh) or Draw,1.800,Draw or A.Madrid (Samurai),1.285,Bayer 04 (v1nniePuh) or A.Madrid (Samurai),1.166,1,2.500,2,1.500,+0.5,1,1.850,-0.5,2,1.850,5.0,1.0,1.825,5.0,2.0,1.875,20250426,,,,,,,,True,0.5,0.5,-0.5,-0.5,0.0,positivo,negativo,True,False,False,False,False,False,False,True,False,False,False,False,5.0,5.0,5.0,5.0,negativo,positivo,False,True,False,False,False,False,True,False,False,False,False,False,1,1,0,reembolso,reembolso,False,False,True,False,False,False,True,False
147,173640052,11223837,11227790,1.0,3.0,4.0,2.5,1.083,7.000,Man Utd (DangerDim77) or Draw,1.666,Draw or Man City (GianniKid),1.300,Man Utd (DangerDim77) or Man City (GianniKid),1.222,1,2.250,2,1.571,"0.0, +0.5",1,1.900,"0.0, -0.5",2,1.800,"5.0, 5.5",1.0,1.850,"5.0, 5.5",2.0,1.850,20250426,,,,,,,,True,0.0,0.5,0.0,-0.5,-2.0,negativo,positivo,False,True,False,False,False,False,True,False,False,False,False,False,5.0,5.5,5.0,5.5,negativo,positivo,False,True,False,False,False,False,True,False,False,False,False,False,0,1,1,perde,ganha,False,True,False,False,True,False,False,False
148,173640054,11224967,11224962,3.0,1.0,4.0,2.5,1.166,4.500,Chelsea (R0ge) or Draw,1.666,Draw or Arsenal (JKey),1.333,Chelsea (R0ge) or Arsenal (JKey),1.200,1,2.250,2,1.571,"0.0, +0.5",1,1.900,"0.0, -0.5",2,1.800,4.5,1.0,1.900,4.5,2.0,1.800,20250426,,,,,,,,True,0.0,0.5,0.0,-0.5,2.0,positivo,negativo,True,False,False,False,False,False,False,True,False,False,False,False,4.5,4.5,4.5,4.5,negativo,positivo,False,True,False,False,False,False,True,False,False,False,False,False,1,0,1,ganha,perde,True,False,False,False,False,True,False,False
149,173632386,11275395,11275397,4.0,1.0,5.0,2.5,1.083,7.000,PSV (goldfer) or Draw,1.300,Draw or Bayer 04 (v1nniePuh),1.909,PSV (goldfer) or Bayer 04 (v1nniePuh),1.111,1,1.444,2,2.625,"-0.5, -1.0",1,1.875,"+0.5, +1.0",2,1.825,5.0,1.0,1.800,5.0,2.0,1.900,20250426,,,,,,,,True,-0.5,-1.0,0.5,1.0,3.0,positivo,negativo,True,False,False,False,False,False,False,True,False,False,False,False,5.0,5.0,5.0,5.0,reembolso,reembolso,False,False,True,False,False,False,False,False,True,False,False,False,1,0,1,ganha,perde,True,False,False,False,False,True,False,False
150,173640056,11224967,11223837,1.0,0.0,1.0,2.5,1.166,4.500,Chelsea (R0ge) or Draw,1.700,Draw or Man Utd (DangerDim77),1.300,Chelsea (R0ge) or Man Utd (DangerDim77),1.200,1,2.375,2,1.533,+0.5,1,1.775,-0.5,2,1.925,"4.0, 4.5",1.0,1.800,"4.0, 4.5",2.0,1.900,20250426,,,,,,,,False,0.5,0.5,-0.5,-0.5,1.0,positivo,negativo,True,False,False,False,False,False,False,True,False,False,False,False,4.0,4.5,4.0,4.5,negativo,positivo,False,True,False,False,False,False,True,False,False,False,False,False,1,0,1,ganha,perde,True,False,False,False,False,True,False,False
151,173640059,11224962,11227790,2.0,5.0,7.0,2.5,1.040,9.000,Arsenal (JKey) or Draw,1.571,Draw or Man City (GianniKid),1.444,Arsenal (JKey) or Man City (GianniKid),1.166,1,2.000,2,1.727,+0.5,1,1.900,-0.5,2,1.800,"5.5, 6.0",1.0,1.800,"5.5, 6.0",2.0,1.900,20250426,,,,,,,,True,0.5,0.5,-0.5,-0.5,-3.0,negativo,positivo,False,True,False,False,False,False,True,False,False,False,False,False,5.5,6.0,5.5,6.0,positivo,negativo,True,False,False,False,False,False,False,True,False,False,False,False,0,1,1,perde,ganha,False,True,False,False,True,False,False,False
152,173632414,11275396,11275395,3.0,3.0,6.0,2.5,1.142,5.000,A.Madrid (Samurai) or Draw,1.666,Draw or PSV (goldfer),1.363,A.Madrid (Samurai) or PSV (goldfer),1.166,1,2.200,2,1.615,"0.0, +0.5",1,1.900,"0.0, -0.5",2,1.800,4.5,1.0,1.850,4.5,2.0,1.850,20250426,,,,,,,,True,0.0,0.5,0.0,-0.5,0.0,meio_ganho,meia_perda,False,False,False,False,True,False,False,False,False,False,False,True,4.5,4.5,4.5,4.5,positivo,negativo,True,False,False,False,False,False,False,True,False,False,False,False,1,1,0,reembolso,reembolso,False,False,True,False,False,False,True,False
153,173640064,11224962,11223837,3.0,3.0,6.0,2.5,1.040,9.000,Arsenal (JKey) or Draw,1.444,Draw or Man Utd (DangerDim77),1.600,Arsenal (JKey) or Man Utd (DangerDim77),1.166,1,1.727,2,2.000,"0.0, -0.5",1,1.900,"0.0, +0.5",2,1.800,6.0,1.0,1.850,6.0,2.0,1.850,20250426,,,,,,,,True,0.0,-0.5,0.0,0.5,0.0,meia_perda,meio_ganho,False,False,False,False,False,True,False,False,False,False,True,False,6.0,6.0,6.0,6.0,reembolso,reembolso,False,False,True,False,False,False,False,False,True,False,False,False,1,1,0,reembolso,reembolso,False,False,True,False,False,False,True,False
154,173640062,11227790,11224967,1.0,3.0,4.0,2.5,1.200,4.333,Man City (GianniKid) or Draw,1.250,Draw or Chelsea (R0ge),1.909,Man City (GianniKid) or Chelsea (R0ge),1.166,1,1.400,2,2.750,"-0.5, -1.0",1,1.900,"+0.5, +1.0",2,1.800,"4.0, 4.5",1.0,1.850,"4.0, 4.5",2.0,1.850,20250426,,,,,,,,True,-0.5,-1.0,0.5,1.0,-2.0,negativo,positivo,False,True,False,False,False,False,True,False,False,False,False,False,4.0,4.5,4.0,4.5,meia_perda,meio_ganho,False,False,False,False,False,True,False,False,False,False,True,False,0,1,1,perde,ganha,False,True,False,False,True,False,False,False
155,173640066,11223837,11227790,3.0,3.0,6.0,2.5,1.083,7.000,Man Utd (DangerDim77) or Draw,1.666,Draw or Man City (GianniKid),1.333,Man Utd (DangerDim77) or Man City (GianniKid),1.222,1,2.250,2,1.571,"0.0, +0.5",1,1.900,"0.0, -0.5",2,1.800,"5.0, 5.5",1.0,1.850,"5.0, 5.5",2.0,1.850,20250426,,,,,,,,True,0.0,0.5,0.0,-0.5,0.0,meio_ganho,meia_perda,False,False,False,False,True,False,False,False,False,False,False,True,5.0,5.5,5.0,5.5,positivo,negativo,True,False,False,False,False,False,False,True,False,False,False,False,1,1,0,reembolso,reembolso,False,False,True,False,False,False,True,False
156,173640070,11224967,11224962,4.0,2.0,6.0,2.5,1.166,4.500,Chelsea (R0ge) or Draw,1.666,Draw or Arsenal (JKey),1.333,Chelsea (R0ge) or Arsenal (JKey),1.181,1,2.250,2,1.571,"0.0, +0.5",1,1.900,"0.0, -0.5",2,1.800,4.5,1.0,1.925,4.5,2.0,1.775,20250426,,,,,,,,True,0.0,0.5,0.0,-0.5,2.0,positivo,negativo,True,False,False,False,False,False,False,True,False,False,False,False,4.5,4.5,4.5,4.5,positivo,negativo,True,False,False,False,False,False,False,True,False,False,False,False,1,0,1,ganha,perde,True,False,False,False,False,True,False,False
157,173632426,11275396,11275397,3.0,4.0,7.0,2.5,1.100,6.500,A.Madrid (Samurai) or Draw,1.285,Draw or Bayer 04 (v1nniePuh),1.800,A.Madrid (Samurai) or Bayer 04 (v1nniePuh),1.181,1,1.444,2,2.625,-0.5,1,1.850,+0.5,2,1.850,5.0,1.0,1.825,5.0,2.0,1.875,20250426,,,,,,,,True,-0.5,-0.5,0.5,0.5,-1.0,negativo,positivo,False,True,False,False,False,False,True,False,False,False,False,False,5.0,5.0,5.0,5.0,positivo,negativo,True,False,False,False,False,False,False,True,False,False,False,False,0,1,1,perde,ganha,False,True,False,False,True,False,False,False
158,173640075,11224967,11223837,2.0,1.0,3.0,2.5,1.166,4.500,Chelsea (R0ge) or Draw,1.571,Draw or Man Utd (DangerDim77),1.400,Chelsea (R0ge) or Man Utd (DangerDim77),1.222,1,2.000,2,1.727,"0.0, +0.5",1,1.775,"0.0, -0.5",2,1.925,"4.0, 4.5",1.0,1.800,"4.0, 4.5",2.0,1.900,20250426,,,,,,,,True,0.0,0.5,0.0,-0.5,1.0,positivo,negativo,True,False,False,False,False,False,False,True,False,False,False,False,4.0,4.5,4.0,4.5,negativo,positivo,False,True,False,False,False,False,True,False,False,False,False,False,1,0,1,ganha,perde,True,False,False,False,False,True,False,False
159,173640078,11224962,11227790,1.0,3.0,4.0,2.5,1.040,9.000,Arsenal (JKey) or Draw,1.833,Draw or Man City (GianniKid),1.300,Arsenal (JKey) or Man City (GianniKid),1.142,1,2.625,2,1.444,+0.5,1,1.900,-0.5,2,1.800,"5.5, 6.0",1.0,1.800,"5.5, 6.0",2.0,1.900,20250426,,,,,,,,True,0.5,0.5,-0.5,-0.5,-2.0,negativo,positivo,False,True,False,False,False,False,True,False,False,False,False,False,5.5,6.0,5.5,6.0,negativo,positivo,False,True,False,False,False,False,True,False,False,False,False,False,0,1,1,perde,ganha,False,True,False,False,True,False,False,False
160,173632431,11275397,11275395,2.0,4.0,6.0,2.5,1.083,7.000,Bayer 04 (v1nniePuh) or Draw,1.909,Draw or PSV (goldfer),1.300,Bayer 04 (v1nniePuh) or PSV (goldfer),1.111,1,2.625,2,1.444,"+0.5, +1.0",1,1.825,"-0.5, -1.0",2,1.875,5.0,1.0,1.800,5.0,2.0,1.900,20250426,,,,,,,,True,0.5,1.0,-0.5,-1.0,-2.0,negativo,positivo,False,True,False,False,False,False,True,False,False,False,False,False,5.0,5.0,5.0,5.0,positivo,negativo,True,False,False,False,False,False,False,True,False,False,False,False,0,1,1,perde,ganha,False,True,False,False,True,False,False,False
161,173640083,11227790,11224967,3.0,1.0,4.0,2.5,1.166,4.500,Man City (GianniKid) or Draw,1.444,Draw or Chelsea (R0ge),1.600,Man City (GianniKid) or Chelsea (R0ge),1.166,1,1.727,2,2.000,,,,,,,,,,,,,20250426,,,,,,,,True,,,,,2.0,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,1,0,1,ganha,perde,True,False,False,False,False,True,False,False
162,173640095,11224962,11223837,4.0,5.0,9.0,2.5,1.040,9.000,Arsenal (JKey) or Draw,1.444,Draw or Man Utd (DangerDim77),1.600,Arsenal (JKey) or Man Utd (DangerDim77),1.166,1,1.727,2,2.000,,,,,,,,,,,,,20250426,,,,,,,,True,,,,,-1.0,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,0,1,1,perde,ganha,False,True,False,False,True,False,False,False
163,173644660,11235373,11230386,2.0,0.0,2.0,2.5,1.083,7.000,Spain (Senior) or Draw,1.500,Draw or Argentina (cl1vlind),1.500,Spain (Senior) or Argentina (cl1vlind),1.222,1,1.833,2,1.833,,,,,,,,,,,,,20250426,,,,,,,,False,,,,,2.0,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,1,0,1,ganha,perde,True,False,False,False,False,True,False,False
164,173644665,11235558,11251599,2.0,2.0,4.0,2.5,1.142,5.000,Italy (Koftovsky) or Draw,1.444,Draw or Germany (nikkitta),1.500,Italy (Koftovsky) or Germany (nikkitta),1.222,1,1.800,2,1.909,0.0,1,1.775,0.0,2,1.925,4.5,1.0,1.850,4.5,2.0,1.850,20250426,,,,,,,,True,0.0,0.0,0.0,0.0,0.0,reembolso,reembolso,False,False,True,False,False,False,False,False,True,False,False,False,4.5,4.5,4.5,4.5,negativo,positivo,False,True,False,False,False,False,True,False,False,False,False,False,1,1,0,reembolso,reembolso,False,False,True,False,False,False,True,False
165,173644676,11230386,11225796,4.0,4.0,8.0,2.5,1.083,7.000,Argentina (cl1vlind) or Draw,1.700,Draw or France (Arcos),1.300,Argentina (cl1vlind) or France (Arcos),1.200,1,2.375,2,1.533,"0.0, +0.5",1,1.925,"0.0, -0.5",2,1.775,"5.0, 5.5",1.0,1.850,"5.0, 5.5",2.0,1.850,20250426,,,,,,,,True,0.0,0.5,0.0,-0.5,0.0,meio_ganho,meia_perda,False,False,False,False,True,False,False,False,False,False,False,True,5.0,5.5,5.0,5.5,positivo,negativo,True,False,False,False,False,False,False,True,False,False,False,False,1,1,0,reembolso,reembolso,False,False,True,False,False,False,True,False
166,173644672,11251599,11235373,1.0,3.0,4.0,2.5,1.166,4.500,Germany (nikkitta) or Draw,1.600,Draw or Spain (Senior),1.363,Germany (nikkitta) or Spain (Senior),1.200,1,2.100,2,1.666,"0.0, +0.5",1,1.825,"0.0, -0.5",2,1.875,"4.0, 4.5",1.0,1.775,"4.0, 4.5",2.0,1.925,20250426,,,,,,,,True,0.0,0.5,0.0,-0.5,-2.0,negativo,positivo,False,True,False,False,False,False,True,False,False,False,False,False,4.0,4.5,4.0,4.5,meia_perda,meio_ganho,False,False,False,False,False,True,False,False,False,False,True,False,0,1,1,perde,ganha,False,True,False,False,True,False,False,False
167,173644684,11225796,11251599,0.0,3.0,3.0,2.5,1.200,4.333,France (Arcos) or Draw,1.285,Draw or Germany (nikkitta),1.800,France (Arcos) or Germany (nikkitta),1.181,1,1.444,2,2.625,-0.5,1,1.850,+0.5,2,1.850,"4.0, 4.5",1.0,1.875,"4.0, 4.5",2.0,1.825,20250426,,,,,,,,True,-0.5,-0.5,0.5,0.5,-3.0,negativo,positivo,False,True,False,False,False,False,True,False,False,False,False,False,4.0,4.5,4.0,4.5,negativo,positivo,False,True,False,False,False,False,True,False,False,False,False,False,0,1,1,perde,ganha,False,True,False,False,True,False,False,False
168,173644696,11235373,11235558,2.0,2.0,4.0,2.5,1.083,7.000,Spain (Senior) or Draw,1.363,Draw or Italy (Koftovsky),1.666,Spain (Senior) or Italy (Koftovsky),1.166,1,1.615,2,2.200,"0.0, -0.5",1,1.825,"0.0, +0.5",2,1.875,"5.0, 5.5",1.0,1.850,"5.0, 5.5",2.0,1.850,20250426,,,,,,,,True,0.0,-0.5,0.0,0.5,0.0,meia_perda,meio_ganho,False,False,False,False,False,True,False,False,False,False,True,False,5.0,5.5,5.0,5.5,negativo,positivo,False,True,False,False,False,False,True,False,False,False,False,False,1,1,0,reembolso,reembolso,False,False,True,False,False,False,True,False
169,173644705,11235558,11225796,3.0,3.0,6.0,2.5,1.083,7.000,Italy (Koftovsky) or Draw,1.909,Draw or France (Arcos),1.300,Italy (Koftovsky) or France (Arcos),1.125,1,2.500,2,1.500,"+0.5, +1.0",1,1.775,"-0.5, -1.0",2,1.925,5.0,1.0,1.800,5.0,2.0,1.900,20250426,,,,,,,,True,0.5,1.0,-0.5,-1.0,0.0,positivo,negativo,True,False,False,False,False,False,False,True,False,False,False,False,5.0,5.0,5.0,5.0,positivo,negativo,True,False,False,False,False,False,False,True,False,False,False,False,1,1,0,reembolso,reembolso,False,False,True,False,False,False,True,False
170,173644709,11251599,11230386,2.0,2.0,4.0,2.5,1.111,6.000,Germany (nikkitta) or Draw,1.615,Draw or Argentina (cl1vlind),1.285,Germany (nikkitta) or Argentina (cl1vlind),1.250,1,2.375,2,1.533,"0.0, +0.5",1,1.900,"0.0, -0.5",2,1.800,5.0,1.0,1.850,5.0,2.0,1.850,20250426,,,,,,,,True,0.0,0.5,0.0,-0.5,0.0,meio_ganho,meia_perda,False,False,False,False,True,False,False,False,False,False,False,True,5.0,5.0,5.0,5.0,negativo,positivo,False,True,False,False,False,False,True,False,False,False,False,False,1,1,0,reembolso,reembolso,False,False,True,False,False,False,True,False
171,173644714,11230386,11235558,7.0,1.0,8.0,2.5,1.062,8.000,Argentina (cl1vlind) or Draw,1.444,Draw or Italy (Koftovsky),1.571,Argentina (cl1vlind) or Italy (Koftovsky),1.166,1,1.727,2,2.000,"0.0, -0.5",1,1.925,"0.0, +0.5",2,1.775,5.5,1.0,1.850,5.5,2.0,1.850,20250426,,,,,,,,True,0.0,-0.5,0.0,0.5,6.0,positivo,negativo,True,False,False,False,False,False,False,True,False,False,False,False,5.5,5.5,5.5,5.5,positivo,negativo,True,False,False,False,False,False,False,True,False,False,False,False,1,0,1,ganha,perde,True,False,False,False,False,True,False,False
172,173644717,11225796,11235373,3.0,3.0,6.0,2.5,1.083,7.000,France (Arcos) or Draw,1.444,Draw or Spain (Senior),1.571,France (Arcos) or Spain (Senior),1.166,1,1.727,2,2.000,"0.0, -0.5",1,1.925,"0.0, +0.5",2,1.775,"5.0, 5.5",1.0,1.900,"5.0, 5.5",2.0,1.800,20250426,,,,,,,,True,0.0,-0.5,0.0,0.5,0.0,meia_perda,meio_ganho,False,False,False,False,False,True,False,False,False,False,True,False,5.0,5.5,5.0,5.5,positivo,negativo,True,False,False,False,False,False,False,True,False,False,False,False,1,1,0,reembolso,reembolso,False,False,True,False,False,False,True,False
173,173644721,11230386,11235373,1.0,1.0,2.0,2.5,1.100,6.500,Argentina (cl1vlind) or Draw,1.444,Draw or Spain (Senior),1.444,Argentina (cl1vlind) or Spain (Senior),1.222,1,1.833,2,1.833,0.0,1,1.850,0.0,2,1.850,5.0,1.0,1.850,5.0,2.0,1.850,20250426,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,reembolso,reembolso,False,False,True,False,False,False,False,False,True,False,False,False,5.0,5.0,5.0,5.0,negativo,positivo,False,True,False,False,False,False,True,False,False,False,False,False,1,1,0,reembolso,reembolso,False,False,True,False,False,False,True,False
